,departement,lieu_id,Fermeture_Estivale,categorie,name_x,close.actif,close.dateDebut,close.dateFin,name_y,Counts
2479,Hauts-de-Seine,5187,Ouvert,402.0,Conseil,False,,,Permanence juridique,1
2480,Hauts-de-Seine,5188,Ouvert,402.0,Conseil,False,,,Permanence juridique,1
2481,Val-de-Marne,5189,Ouvert,402.0,Conseil,False,,,Permanence juridique,1
2482,Val-de-Marne,5190,Fermé,407.0,CONSEIL,False,,,Conseil administratif,1
2483,Val-de-Marne,5192,Fermé,402.0,Conseil,,,,Permanence juridique,1
2484,Val-de-Marne,5193,Fermé,407.0,CONSEIL,False,,,Conseil administratif,1
2485,Val-de-Marne,5195,Fermé,407.0,CONSEIL,False,,,Conseil administratif,1
2486,Val-de-Marne,5196,Ouvert,402.0,CONSEIL,False,,,Permanence juridique,1
2487,Seine-Saint-Denis,5197,Fermé,803.0,,False,,,Bibliothèque,1
2488,Loire-Atlantique,5198,Ouvert,101.0,Santé,False,,,Addiction,1
2489,Seine-Saint-Denis,5199,Ouvert,405.0,Conseil,True,2021-07-22 00:00:00+00:00,2021-08-31 00:00:00+00:00,Ecrivain public,1
2490,Loire-Atlantique,5200,Fermé,101.0,Santé,False,,,Addiction,1
2491,Loire-Atlantique,5201,Ouvert,101.0,Santé,False,,,Addiction,1
2492,Seine-Saint-Denis,5204,Ouvert,405.0,Conseil,True,2021-07-02 00:00:00+00:00,2021-09-03 00:00:00+00:00,Ecrivain public,1
2493,Seine-Saint-Denis,5205,Ouvert,902.0,Matériel,False,,,Magasin solidaire,1
2494,Loire-Atlantique,5208,Fermé,101.0,Santé,False,,,Addiction,1
2495,Seine-Saint-Denis,5209,Ouvert,402.0,Conseil,False,,,Permanence juridique,1
2496,Seine-Saint-Denis,5211,Fermé,402.0,Conseil,False,,,Permanence juridique,1
2497,Seine-Saint-Denis,5212,Ouvert,402.0,Conseil,False,,,Permanence juridique,1
2498,Loire-Atlantique,5217,Fermé,101.0,Santé,False,,,Addiction,1
2499,Seine-Saint-Denis,5218,Ouvert,402.0,Conseil,False,,,Permanence juridique,1
2500,Seine-Saint-Denis,5219,Ouvert,202.0,Formation et emploi,True,2021-07-09 00:00:00+00:00,2021-09-20 00:00:00+00:00,Formation français,1
2501,Seine-Saint-Denis,5221,Ouvert,202.0,fle,True,2021-07-09 00:00:00+00:00,2021-09-20 00:00:00+00:00,Formation français,1
2502,Loire-Atlantique,5222,Fermé,902.0,Matériel,True,2021-12-24 00:00:00+00:00,2022-01-04 00:00:00+00:00,Magasin solidaire,1
2503,Val-de-Marne,5223,Ouvert,402.0,Conseil,False,,,Permanence juridique,1
2504,Val-de-Marne,5225,Fermé,402.0,Conseil,False,,,Permanence juridique,1
2505,Val-d'Oise,5227,Ouvert,402.0,Conseil,False,,,Permanence juridique,1
2506,Val-de-Marne,5234,Ouvert,402.0,CONSEIL,False,,,Permanence juridique,1
2507,Loire-Atlantique,5235,Ouvert,101.0,Santé,False,,,Addiction,1
2508,Loire-Atlantique,5236,Ouvert,101.0,Santé,False,,,Addiction,1
2509,Loire-Atlantique,5237,Ouvert,404.0,Conseil,False,,,Accompagnement social,1
2510,Loire-Atlantique,5238,Ouvert,404.0,Conseil,False,,,Accompagnement social,1
2511,Loire-Atlantique,5239,Ouvert,902.0,Matériel,False,,,Magasin solidaire,1
2512,Seine-Saint-Denis,5241,Ouvert,902.0,Matériel,True,2021-12-17 00:00:00+00:00,2022-01-02 00:00:00+00:00,Magasin solidaire,1
2513,Loire-Atlantique,5242,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2514,Seine-Saint-Denis,5243,Fermé,203.0,Formation et emploi,False,,,Accompagnement à l'emploi,1
2515,Loire-Atlantique,5244,Fermé,403.0,Conseil,False,,,Domiciliation,1
2516,Loire-Atlantique,5245,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2517,Loire-Atlantique,5246,Fermé,403.0,Conseil,False,,,Domiciliation,1
2518,Loire-Atlantique,5247,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2519,Loire-Atlantique,5248,Fermé,401.0,CONSEIL,False,,,Conseil logement,1
2520,Loire-Atlantique,5249,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2521,Loire-Atlantique,5250,Modification,403.0,Conseil,False,,,Domiciliation,1
2522,Loire-Atlantique,5251,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2523,Loire-Atlantique,5252,Fermé,403.0,Conseil,False,,,Domiciliation,1
2524,Loire-Atlantique,5253,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2525,Loire-Atlantique,5254,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2526,Loire-Atlantique,5255,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2527,Loire-Atlantique,5256,Ouvert,601.0,ALIMENTATION,False,,,Distribution alimentaire,1
2528,Loire-Atlantique,5257,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2529,Loire-Atlantique,5258,Fermé,403.0,Conseil,False,,,Domiciliation,1
2530,Loire-Atlantique,5260,Ouvert,404.0,Conseil,False,,,Accompagnement social,1
2531,Loire-Atlantique,5261,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2532,Loire-Atlantique,5263,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2533,Loire-Atlantique,5265,Fermé,403.0,Conseil,False,,,Domiciliation,1
2534,Loire-Atlantique,5266,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2535,Loire-Atlantique,5267,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2536,Loire-Atlantique,5268,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2537,Loire-Atlantique,5269,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2538,Loire-Atlantique,5270,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2539,Loire-Atlantique,5271,Modification,601.0,Alimentation,False,,,Distribution alimentaire,1
2540,Loire-Atlantique,5272,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2541,Loire-Atlantique,5273,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2542,Loire-Atlantique,5274,Modification,403.0,Conseil,False,,,Domiciliation,1
2543,Loire-Atlantique,5275,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2544,Loire-Atlantique,5276,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2545,Loire-Atlantique,5277,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2546,Gironde,5278,Modification,401.0,CONSEIL,False,,,Conseil logement,1
2547,Gironde,5279,Ouvert,401.0,CONSEIL,False,,,Conseil logement,1
2548,Loire-Atlantique,5280,Ouvert,110.0,Santé,False,,,Infirmerie,1
2549,Hauts-de-Seine,5281,Modification,407.0,Conseil,False,,,Conseil administratif,1
2550,Loire-Atlantique,5282,Ouvert,101.0,Santé,False,,,Addiction,1
2551,Loire-Atlantique,5283,Ouvert,101.0,Santé,False,,,Addiction,1
2552,Hauts-de-Seine,5285,Modification,407.0,CONSEIL,False,,,Conseil administratif,1
2553,Gironde,5287,Ouvert,404.0,CONSEIL,False,,,Accompagnement social,1
2554,Gironde,5288,Ouvert,601.0,ALIMENTATION,False,,,Distribution alimentaire,1
2555,Gironde,5289,Ouvert,407.0,CONSEIL,False,,,Conseil administratif,1
2556,Loire-Atlantique,5290,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2557,Loire-Atlantique,5291,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2558,Loire-Atlantique,5293,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2559,Loire-Atlantique,5294,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2560,Loire-Atlantique,5295,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2561,Loire-Atlantique,5296,Fermé,403.0,Conseil,False,,,Domiciliation,1
2562,Loire-Atlantique,5297,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2563,Loire-Atlantique,5299,Modification,403.0,Conseil,False,,,Domiciliation,1
2564,Loire-Atlantique,5300,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2565,Loire-Atlantique,5301,Fermé,403.0,Conseil,False,,,Domiciliation,1
2566,Loire-Atlantique,5302,Ouvert,804.0,"tricot, sorties, jeux...",False,,,Activités,1
2567,Loire-Atlantique,5304,Fermé,403.0,Conseil,False,,,Domiciliation,1
2568,Gironde,5305,Modification,407.0,CONSEIL,False,,,Conseil administratif,1
2569,Gironde,5306,Ouvert,404.0,CONSEIL,False,,,Accompagnement social,1
2570,Gironde,5307,Modification,404.0,CONSEIL,False,,,Accompagnement social,1
2571,Gironde,5308,Modification,404.0,CONSEIL,False,,,Accompagnement social,1
2572,Loire-Atlantique,5309,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2573,Loire-Atlantique,5310,Fermé,403.0,Conseil,False,,,Domiciliation,1
2574,Loire-Atlantique,5311,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2575,Loire-Atlantique,5312,Fermé,403.0,Conseil,False,,,Domiciliation,1
2576,Loire-Atlantique,5313,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2577,Loire-Atlantique,5314,Fermé,403.0,Conseil,False,,,Domiciliation,1
2578,Seine-Saint-Denis,5315,Ouvert,407.0,Conseil,False,,,Conseil administratif,1
2579,Loire-Atlantique,5316,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2580,Loire-Atlantique,5317,Modification,403.0,Conseil,False,,,Domiciliation,1
2581,Loire-Atlantique,5318,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2582,Loire-Atlantique,5319,Fermé,403.0,Conseil,False,,,Domiciliation,1
2583,Loire-Atlantique,5320,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2584,Loire-Atlantique,5322,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2585,Loire-Atlantique,5324,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2586,Loire-Atlantique,5325,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2587,Loire-Atlantique,5327,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2588,Gironde,5329,Ouvert,404.0,CONSEIL,False,,,Accompagnement social,1
2589,Gironde,5330,Modification,404.0,CONSEIL,False,,,Accompagnement social,1
2590,Gironde,5331,Modification,404.0,CONSEIL,False,,,Accompagnement social,1
2591,Gironde,5332,Ouvert,404.0,CONSEIL,False,,,Accompagnement social,1
2592,Loire-Atlantique,5338,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2593,Loire-Atlantique,5339,Modification,403.0,Conseil,False,,,Domiciliation,1
2594,Loire-Atlantique,5340,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2595,Loire-Atlantique,5344,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2596,Loire-Atlantique,5346,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2597,Loire-Atlantique,5347,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2598,Loire-Atlantique,5348,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2599,Loire-Atlantique,5349,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2600,Loire-Atlantique,5350,Ouvert,403.0,Conseil,False,,,Domiciliation,1
2601,Loire-Atlantique,5351,Modification,403.0,Conseil,False,,,Domiciliation,1
2602,Loire-Atlantique,5352,Ouvert,404.0,Conseil,False,,,Accompagnement social,1
2603,Gironde,5353,Ouvert,404.0,CONSEIL,False,,,Accompagnement social,1
2604,Gironde,5355,Ouvert,601.0,ALIMENTATION,False,,,Distribution alimentaire,1
2605,Loire-Atlantique,5356,Ouvert,404.0,Conseil,False,,,Accompagnement social,1
2606,Loire-Atlantique,5357,Ouvert,401.0,Conseil,False,,,Conseil logement,1
2607,Loire-Atlantique,5358,Fermé,202.0,Formation et emploi,False,,,Formation français,1
2608,Loire-Atlantique,5359,Ouvert,403.0,CONSEIL,False,,,Domiciliation,1
2609,Gironde,5361,Modification,804.0,Le Service d'Aide et Accompagnement à Domicile (SAAD),False,,,Activités,1
2610,Gironde,5362,Ouvert,601.0,ALIMENTATION,False,,,Distribution alimentaire,1
2611,Loire-Atlantique,5363,Ouvert,101.0,SANTE,False,,,Addiction,1
2612,Loire-Atlantique,5364,Ouvert,1107.0,SPECIALISTES,False,,,Gynécologie,1
2613,Seine-Saint-Denis,5366,Ouvert,601.0,ALIMENTATION,False,,,Distribution alimentaire,1
2614,Loire-Atlantique,5367,Ouvert,101.0,SANTE,False,,,Addiction,1
2615,Gironde,5368,Ouvert,404.0,CONSEIL,False,,,Accompagnement social,1
2616,Loire-Atlantique,5370,Fermé,1112.0,SPECIALISTES,False,,,Nutrition,1
2617,Gironde,5371,Ouvert,404.0,CONSEIL,False,,,Accompagnement social,1
2618,Loire-Atlantique,5372,Ouvert,403.0,CONSEIL,False,,,Domiciliation,1
2619,Loire-Atlantique,5373,Fermé,403.0,CONSEIL,False,,,Domiciliation,1
2620,Loire-Atlantique,5374,Ouvert,403.0,CONSEIL,False,,,Domiciliation,1
2621,Loire-Atlantique,5375,Ouvert,403.0,CONSEIL,False,,,Domiciliation,1
2622,Loire-Atlantique,5376,Ouvert,403.0,CONSEIL,False,,,Domiciliation,1
2623,Loire-Atlantique,5377,Ouvert,403.0,CONSEIL,False,,,Domiciliation,1
2624,Loire-Atlantique,5378,Ouvert,403.0,CONSEIL,False,,,Domiciliation,1
2625,Loire-Atlantique,5379,Ouvert,403.0,CONSEIL,False,,,Domiciliation,1
2626,Loire-Atlantique,5380,Modification,403.0,CONSEIL,False,,,Domiciliation,1
2627,Loire-Atlantique,5381,Ouvert,403.0,CONSEIL,False,,,Domiciliation,1
2628,Loire-Atlantique,5382,Ouvert,403.0,CONSEIL,False,,,Domiciliation,1
2629,Gironde,5383,Fermé,404.0,CONSEIL,False,,,Accompagnement social,1
2630,Loire-Atlantique,5384,Ouvert,403.0,CONSEIL,False,,,Domiciliation,1
2631,Loire-Atlantique,5385,Modification,403.0,CONSEIL,False,,,Domiciliation,1
2632,Gironde,5386,Modification,404.0,CONSEIL,False,,,Accompagnement social,1
2633,Gironde,5387,Ouvert,404.0,CONSEIL,False,,,Accompagnement social,1
2634,Gironde,5388,Modification,404.0,CONSEIL,False,,,Accompagnement social,1
2635,Gironde,5389,Ouvert,404.0,CONSEIL,False,,,Accompagnement social,1
2636,Seine-Saint-Denis,5390,Ouvert,105.0,SANTE,False,,,Généraliste,1
2637,Gironde,5391,Ouvert,407.0,CONSEIL,False,,,Conseil administratif,1
2638,Seine-Saint-Denis,5392,Ouvert,105.0,SANTE,False,,,Généraliste,1
2639,Loire-Atlantique,5397,Ouvert,401.0,CONSEIL,False,,,Conseil logement,1
2640,Hauts-de-Seine,5398,Fermé,604.0,ALIMENTATION,False,,,Epicerie AideSociale,1
2641,Hauts-de-Seine,5399,Modification,602.0,petitdej,False,,,Restauration assise,1
2642,Loire-Atlantique,5411,Modification,403.0,CONSEIL,False,,,Domiciliation,1
2643,Loire-Atlantique,5412,Ouvert,403.0,CONSEIL,False,,,Domiciliation,1
2644,Gironde,5413,Modification,404.0,CONSEIL,False,,,Accompagnement social,1
2645,Loire-Atlantique,5414,Ouvert,403.0,CONSEIL,False,,,Domiciliation,1
2646,Gironde,5417,Ouvert,404.0,CONSEIL,False,,,Accompagnement social,1
2647,Gironde,5419,Ouvert,404.0,CONSEIL,False,,,Accompagnement social,1
2648,Loire-Atlantique,5422,Ouvert,401.0,CONSEIL,False,,,Conseil logement,1
2649,Loire-Atlantique,5423,Ouvert,403.0,CONSEIL,False,,,Domiciliation,1
2650,Loire-Atlantique,5424,Fermé,404.0,CONSEIL,False,,,Accompagnement social,1
2651,Paris,5425,Fermé,402.0,CONSEIL,False,,,Permanence juridique,1
2652,Loire-Atlantique,5428,Ouvert,404.0,CONSEIL,False,,,Accompagnement social,1
2653,Loire-Atlantique,5429,Ouvert,403.0,CONSEIL,False,,,Domiciliation,1
2654,Loire-Atlantique,5430,Ouvert,403.0,CONSEIL,False,,,Domiciliation,1
2655,Loire-Atlantique,5431,Modification,403.0,CONSEIL,False,,,Domiciliation,1
2656,Loire-Atlantique,5432,Fermé,403.0,CONSEIL,False,,,Domiciliation,1
2657,Loire-Atlantique,5433,Ouvert,403.0,CONSEIL,False,,,Domiciliation,1
2658,Loire-Atlantique,5434,Modification,403.0,CONSEIL,False,,,Domiciliation,1
2659,Loire-Atlantique,5435,Ouvert,403.0,CONSEIL,False,,,Domiciliation,1
2660,Loire-Atlantique,5436,Ouvert,403.0,CONSEIL,False,,,Domiciliation,1
2661,Loire-Atlantique,5437,Ouvert,403.0,CONSEIL,False,,,Domiciliation,1
2662,Loire-Atlantique,5438,Modification,403.0,CONSEIL,False,,,Domiciliation,1
2663,Loire-Atlantique,5439,Ouvert,403.0,CONSEIL,False,,,Domiciliation,1
2664,Loire-Atlantique,5440,Ouvert,403.0,CONSEIL,False,,,Domiciliation,1
2665,Loire-Atlantique,5442,Modification,403.0,CONSEIL,False,,,Domiciliation,1
2666,Loire-Atlantique,5443,Ouvert,403.0,CONSEIL,False,,,Domiciliation,1
2667,Loire-Atlantique,5444,Ouvert,403.0,CONSEIL,False,,,Domiciliation,1
2668,Loire-Atlantique,5445,Fermé,403.0,CONSEIL,False,,,Domiciliation,1
2669,Loire-Atlantique,5446,Modification,403.0,CONSEIL,False,,,Domiciliation,1
2670,Loire-Atlantique,5447,Ouvert,403.0,CONSEIL,False,,,Domiciliation,1
2671,Loire-Atlantique,5448,Fermé,403.0,CONSEIL,False,,,Domiciliation,1
2672,Loire-Atlantique,5449,Ouvert,403.0,CONSEIL,False,,,Domiciliation,1
2673,Seine-Saint-Denis,5450,Ouvert,404.0,CONSEIL,False,,,Accompagnement social,1
2674,Gironde,5453,Ouvert,404.0,CONSEIL,,,,Accompagnement social,1
2675,Gironde,5454,Ouvert,404.0,CONSEIL,False,,,Accompagnement social,1
2676,Gironde,5455,Ouvert,404.0,CONSEIL,False,,,Accompagnement social,1
2677,Gironde,5457,Fermé,404.0,CONSEIL,False,,,Accompagnement social,1
2678,Gironde,5458,Fermé,404.0,CONSEIL,False,,,Accompagnement social,1
2679,Gironde,5460,Ouvert,407.0,CONSEIL,False,,,Conseil administratif,1
2680,Gironde,5461,Ouvert,404.0,CONSEIL,False,,,Accompagnement social,1
2681,Gironde,5462,Ouvert,404.0,CONSEIL,False,,,Accompagnement social,1
2682,Gironde,5463,Ouvert,404.0,CONSEIL,False,,,Accompagnement social,1
2683,Gironde,5464,Fermé,404.0,CONSEIL,False,,,Accompagnement social,1
2684,Gironde,5465,Fermé,404.0,CONSEIL,False,,,Accompagnement social,1
2685,Gironde,5466,Ouvert,404.0,CONSEIL,False,,,Accompagnement social,1
2686,Gironde,5467,Ouvert,404.0,CONSEIL,False,,,Accompagnement social,1
2687,Loire-Atlantique,5468,Ouvert,203.0,FORMATION_EMPLOI,False,,,Accompagnement à l'emploi,1
2688,Loire-Atlantique,5469,Ouvert,201.0,FORMATION_EMPLOI,False,,,Atelier numérique,1
2689,Gironde,5470,Ouvert,203.0,FORMATION_EMPLOI,False,,,Accompagnement à l'emploi,1
2690,Loire-Atlantique,5471,Ouvert,201.0,FORMATION_EMPLOI,False,,,Atelier numérique,1
2691,Loire-Atlantique,5472,Ouvert,201.0,FORMATION_EMPLOI,False,,,Atelier numérique,1
2692,Loire-Atlantique,5473,Ouvert,203.0,FORMATION_EMPLOI,False,,,Accompagnement à l'emploi,1
2693,Loire-Atlantique,5474,Ouvert,201.0,FORMATION_EMPLOI,False,,,Atelier numérique,1
2694,Paris,5475,Ouvert,205.0,FORMATION_EMPLOI,False,,,Chantier d'insertion,1
2695,Hauts-de-Seine,5476,Ouvert,803.0,,False,,,Bibliothèque,1
2696,Loire-Atlantique,5477,Ouvert,603.0,ALIMENTATION,False,,,Colis Alimentaire,1
2697,Loire-Atlantique,5478,Ouvert,603.0,ALIMENTATION,False,,,Colis Alimentaire,1
2698,Loire-Atlantique,5479,Ouvert,603.0,ALIMENTATION,False,,,Colis Alimentaire,1
2699,Loire-Atlantique,5480,Ouvert,603.0,ALIMENTATION,False,,,Colis Alimentaire,1
2700,Loire-Atlantique,5481,Ouvert,603.0,ALIMENTATION,False,,,Colis Alimentaire,1
2701,Loire-Atlantique,5482,Ouvert,601.0,ALIMENTATION,False,,,Distribution alimentaire,1
2702,Loire-Atlantique,5483,Ouvert,603.0,ALIMENTATION,False,,,Colis Alimentaire,1
2703,Loire-Atlantique,5484,Ouvert,603.0,ALIMENTATION,False,,,Colis Alimentaire,1
2704,Loire-Atlantique,5485,Modification,603.0,ALIMENTATION,False,,,Colis Alimentaire,1
2705,Loire-Atlantique,5486,Ouvert,603.0,ALIMENTATION,False,2021-06-24 00:00:00+00:00,2021-06-24 00:00:00+00:00,Colis Alimentaire,1
2706,Loire-Atlantique,5487,Ouvert,601.0,ALIMENTATION,False,,,Distribution alimentaire,1
2707,Loire-Atlantique,5488,Modification,603.0,ALIMENTATION,False,,,Colis Alimentaire,1
2708,Loire-Atlantique,5489,Ouvert,603.0,ALIMENTATION,False,,,Colis Alimentaire,1
2709,Loire-Atlantique,5490,Ouvert,603.0,ALIMENTATION,False,,,Colis Alimentaire,1
2710,Loire-Atlantique,5491,Ouvert,603.0,ALIMENTATION,False,,,Colis Alimentaire,1
2711,Loire-Atlantique,5492,Ouvert,603.0,ALIMENTATION,False,,,Colis Alimentaire,1
2712,Loire-Atlantique,5493,Ouvert,603.0,ALIMENTATION,False,,,Colis Alimentaire,1
2713,Loire-Atlantique,5494,Ouvert,603.0,ALIMENTATION,False,,,Colis Alimentaire,1
2714,Loire-Atlantique,5495,Ouvert,601.0,ALIMENTATION,False,,,Distribution alimentaire,1
2715,Loire-Atlantique,5496,Ouvert,603.0,ALIMENTATION,False,,,Colis Alimentaire,1
2716,Loire-Atlantique,5497,Ouvert,603.0,ALIMENTATION,False,,,Colis Alimentaire,1
2717,Loire-Atlantique,5498,Ouvert,603.0,ALIMENTATION,False,,,Colis Alimentaire,1
2718,Loire-Atlantique,5499,Ouvert,603.0,ALIMENTATION,False,,,Colis Alimentaire,1
2719,Loire-Atlantique,5500,Modification,603.0,ALIMENTATION,False,,,Colis Alimentaire,1
2720,Loire-Atlantique,5501,Ouvert,603.0,ALIMENTATION,False,,,Colis Alimentaire,1
2721,Loire-Atlantique,5502,Ouvert,603.0,ALIMENTATION,False,,,Colis Alimentaire,1
2722,Loire-Atlantique,5503,Ouvert,603.0,ALIMENTATION,False,,,Colis Alimentaire,1
2723,Loire-Atlantique,5504,Ouvert,603.0,ALIMENTATION,False,,,Colis Alimentaire,1
2724,Loire-Atlantique,5505,Ouvert,603.0,ALIMENTATION,,,,Colis Alimentaire,1
2725,Loire-Atlantique,5506,Ouvert,603.0,ALIMENTATION,False,,,Colis Alimentaire,1
2726,Seine-Saint-Denis,5507,Ouvert,203.0,FORMATION_EMPLOI,False,,,Accompagnement à l'emploi,1
2727,Seine-Saint-Denis,5508,Ouvert,203.0,FORMATION_EMPLOI,False,,,Accompagnement à l'emploi,1
2728,Hérault,5510,Ouvert,105.0,SANTE,False,,,Généraliste,1
2729,Hérault,5515,Ouvert,903.0,MATERIEL,False,,,Vêtements,1
2730,Hérault,5516,Fermé,903.0,MATERIEL,True,2021-12-06 00:00:00+00:00,2022-01-02 00:00:00+00:00,Vêtements,1
2731,Hérault,5517,Ouvert,903.0,MATERIEL,False,,,Vêtements,1
2732,Hérault,5519,Fermé,903.0,MATERIEL,False,,,Vêtements,1
2733,Hérault,5523,Ouvert,101.0,SANTE,False,,,Addiction,1
2734,Hérault,5526,Ouvert,101.0,SANTE,False,,,Addiction,1
2735,Hérault,5527,Ouvert,105.0,SANTE,False,,,Généraliste,1
2736,Hérault,5532,Ouvert,105.0,SANTE,False,,,Généraliste,1
2737,Hérault,5534,Ouvert,501.0,TECHNOLOGIE,True,2021-11-19 00:00:00+00:00,2022-01-02 00:00:00+00:00,Ordinateur,1
2738,Hérault,5545,Ouvert,603.0,petitdej,False,,,Colis Alimentaire,1
2739,Loire-Atlantique,5568,Ouvert,203.0,FORMATION_EMPLOI,False,,,Accompagnement à l'emploi,1
2740,Loire-Atlantique,5569,Ouvert,203.0,FORMATION_EMPLOI,False,,,Accompagnement à l'emploi,1
2741,Loire-Atlantique,5570,Fermé,404.0,CONSEIL,False,,,Accompagnement social,1
2742,Loire-Atlantique,5571,Ouvert,404.0,CONSEIL,False,,,Accompagnement social,1
2743,Gironde,5572,Ouvert,703.0,ACCUEIL,False,,,Hébergement à long terme,1
2744,Loire-Atlantique,5574,Fermé,804.0,Concerts et spectacles,False,,,Activités,1
2745,Gironde,5576,Modification,404.0,CONSEIL,False,,,Accompagnement social,1
2746,Gironde,5577,Ouvert,404.0,CONSEIL,False,,,Accompagnement social,1
2747,Gironde,5578,Ouvert,404.0,CONSEIL,False,,,Accompagnement social,1
2748,Gironde,5579,Ouvert,404.0,CONSEIL,False,,,Accompagnement social,1
2749,Gironde,5580,Ouvert,404.0,CONSEIL,False,,,Accompagnement social,1
2750,Gironde,5581,Ouvert,404.0,,False,,,Accompagnement social,1
2751,Gironde,5582,Ouvert,404.0,CONSEIL,False,,,Accompagnement social,1
2752,Gironde,5583,Modification,404.0,CONSEIL,False,,,Accompagnement social,1
2753,Gironde,5584,Ouvert,404.0,CONSEIL,False,,,Accompagnement social,1
2754,Gironde,5585,Ouvert,404.0,CONSEIL,False,,,Accompagnement social,1
2755,Gironde,5586,Ouvert,404.0,CONSEIL,False,,,Accompagnement social,1
2756,Gironde,5587,Ouvert,404.0,CONSEIL,False,,,Accompagnement social,1
2757,Gironde,5588,Fermé,404.0,CONSEIL,False,,,Accompagnement social,1
2758,Gironde,5589,Ouvert,404.0,CONSEIL,False,,,Accompagnement social,1
2759,Paris,5590,Ouvert,402.0,CONSEIL,False,,,Permanence juridique,1
2760,Loire-Atlantique,5591,Ouvert,203.0,FORMATION_EMPLOI,False,,,Accompagnement à l'emploi,1
2761,Loire-Atlantique,5592,Ouvert,203.0,FORMATION_EMPLOI,False,,,Accompagnement à l'emploi,1
2762,Loire-Atlantique,5593,Ouvert,203.0,FORMATION_EMPLOI,False,,,Accompagnement à l'emploi,1
2763,Paris,5594,Fermé,111.0,SANTE,False,,,Vétérinaire,1
2764,Paris,5595,Modification,904.0,MATERIEL,False,,,Animaux,1
2765,Loire-Atlantique,5596,Ouvert,603.0,ALIMENTATION,False,,,Colis Alimentaire,1
2766,Loire-Atlantique,5597,Ouvert,603.0,ALIMENTATION,False,,,Colis Alimentaire,1
2767,Loire-Atlantique,5599,Fermé,603.0,ALIMENTATION,False,,,Colis Alimentaire,1
2768,Loire-Atlantique,5600,Ouvert,603.0,ALIMENTATION,False,,,Colis Alimentaire,1
2769,Loire-Atlantique,5601,Ouvert,603.0,ALIMENTATION,False,,,Colis Alimentaire,1
2770,Loire-Atlantique,5602,Ouvert,402.0,CONSEIL,False,,,Permanence juridique,1
2771,Gironde,5603,Ouvert,404.0,CONSEIL,False,,,Accompagnement social,1
2772,Gironde,5604,Ouvert,404.0,CONSEIL,False,,,Accompagnement social,1
2773,Loire-Atlantique,5607,Ouvert,202.0,FORMATION_EMPLOI,False,,,Formation français,1
2774,Loire-Atlantique,5608,Fermé,801.0,Multisports,False,,,Sport,1
2775,Loire-Atlantique,5609,Fermé,801.0,Apprentissage du vélo,False,,,Sport,1
2776,Loire-Atlantique,5610,Fermé,801.0,Match de foot loisir,False,,,Sport,1
2777,Paris,5611,Ouvert,602.0,dejeuner,False,,,Restauration assise,1
2778,Paris,5612,Ouvert,701.0,ACCUEIL,False,,,Accueil de jour,1
2779,Gironde,5613,Ouvert,407.0,CONSEIL,False,,,Conseil administratif,1
2780,Gironde,5614,Ouvert,301.0,HYGIENE,False,,,Douche,1
2781,Gironde,5615,Fermé,202.0,fle,False,,,Formation français,1
