,departement,bigCategorie,Changement d'horaire,Services fermés,Fermé,Ouvert
20305,Loire-Atlantique,Activités,0,0,1,0
20306,Loire-Atlantique,Santé,0,0,0,1
20307,Loire-Atlantique,Alimentation,0,0,0,1
20308,Loire-Atlantique,Santé,1,0,0,0
20309,Paris,Formation,1,0,0,0
20310,Paris,Formation,1,0,0,0
20311,Loire-Atlantique,Conseil,0,0,0,1
20312,Paris,Formation,1,0,0,0
20313,Hauts-de-Seine,Activités,0,0,0,1
20314,Hauts-de-Seine,Technologie,0,0,1,0
20315,Hauts-de-Seine,Activités,0,0,0,1
20316,Hauts-de-Seine,Activités,0,0,0,1
20317,Hauts-de-Seine,Activités,0,0,1,0
20318,Hauts-de-Seine,Technologie,0,0,1,0
20319,Hauts-de-Seine,Technologie,0,0,0,1
20320,Hauts-de-Seine,Technologie,0,0,0,1
20321,Hauts-de-Seine,Technologie,0,0,1,0
20322,Hauts-de-Seine,Activités,0,0,1,0
20323,Hauts-de-Seine,Formation,0,0,1,0
20324,Hauts-de-Seine,Technologie,0,0,0,1
20325,Hauts-de-Seine,Technologie,0,0,1,0
20326,Paris,Conseil,0,0,0,1
20327,Paris,Formation,0,0,1,0
20328,Paris,Conseil,1,0,0,0
20329,Paris,Conseil,1,0,0,0
20330,Paris,Formation,0,0,1,0
20331,Paris,Formation,1,0,0,0
20332,Paris,Formation,1,0,0,0
20333,Val-de-Marne,Activités,0,0,0,1
20334,Val-de-Marne,Activités,0,0,0,1
20335,Val-de-Marne,Activités,0,0,0,1
20336,Paris,Hygiène,0,0,1,0
20337,Loire-Atlantique,Activités,1,0,1,0
20338,Val-d'Oise,Technologie,0,0,0,1
20339,Val-d'Oise,Technologie,0,0,0,1
20340,Val-d'Oise,Technologie,0,0,0,1
20341,Val-d'Oise,Technologie,0,0,0,1
20342,Val-d'Oise,Alimentation,0,0,0,1
20343,Bas-Rhin,Santé,0,0,1,0
20344,Paris,Santé,0,1,1,0
20345,Seine-Saint-Denis,Technologie,0,0,0,1
20346,Seine-Saint-Denis,Technologie,0,0,0,1
20347,Bas-Rhin,Conseil,1,0,0,0
20348,Seine-et-Marne,Hygiène,1,0,0,0
20349,Paris,Hygiène,0,0,1,0
20350,Paris,Conseil,0,0,1,0
20351,Paris,Technologie,0,0,1,0
20352,Paris,Conseil,0,0,0,1
20353,Paris,Activités,1,0,0,0
20354,Bas-Rhin,Formation,0,0,0,1
20355,Val-d'Oise,Matériel,0,0,1,0
20356,Paris,Conseil,0,0,1,0
20357,Val-d'Oise,Conseil,0,0,0,1
20358,Yvelines,Formation,1,0,0,0
20359,Yvelines,Technologie,1,0,1,0
20360,Yvelines,Activités,0,0,0,1
20361,Yvelines,Formation,0,0,1,0
20362,Yvelines,Formation,1,0,0,0
20363,Paris,Santé,0,0,1,0
20364,Paris,Matériel,0,0,0,1
20365,Val-de-Marne,Conseil,0,0,0,1
20366,Seine-Saint-Denis,Technologie,0,0,1,0
20367,Paris,Hygiène,0,0,0,1
20368,Val-d'Oise,Formation,1,0,0,0
20369,Val-d'Oise,Activités,0,0,0,1
20370,Val-d'Oise,Formation,0,0,0,1
20371,Val-d'Oise,Conseil,0,0,0,1
20372,Val-d'Oise,Activités,0,0,0,1
20373,Val-d'Oise,Activités,0,0,1,0
20374,Val-d'Oise,Formation,1,0,0,0
20375,Yvelines,Santé,0,0,0,1
20376,Val-d'Oise,Conseil,0,0,0,1
20377,Bas-Rhin,Activités,0,0,0,1
20378,Bas-Rhin,Alimentation,1,0,0,0
20379,Gironde,Activités,0,0,1,0
20380,Paris,Conseil,0,0,0,1
20381,Gironde,Hygiène,1,0,1,0
20382,Hauts-de-Seine,Santé,0,0,1,0
20383,Hauts-de-Seine,Santé,1,0,0,0
20384,Seine-Saint-Denis,Alimentation,0,0,0,1
20385,Hauts-de-Seine,Santé,0,0,0,1
20386,Bas-Rhin,Conseil,0,0,1,0
20387,Seine-Saint-Denis,Activités,0,0,0,1
20388,Bas-Rhin,Activités,0,0,0,1
20389,Gironde,Accueil,0,0,1,0
20390,Val-de-Marne,Technologie,0,0,0,1
20391,Val-d'Oise,Conseil,0,0,0,1
20392,Val-d'Oise,Technologie,0,0,0,1
20393,Alpes-Maritimes,Conseil,0,0,0,1
20394,Alpes-Maritimes,Santé,0,0,0,1
20395,Alpes-Maritimes,Santé,0,0,0,1
20396,Alpes-Maritimes,Santé,0,0,0,1
20397,Paris,Accueil,0,0,0,1
20398,Bas-Rhin,Hygiène,0,0,1,0
20399,Hauts-de-Seine,Formation,0,0,0,1
20400,Hauts-de-Seine,Conseil,0,0,0,1
20401,Paris,Activités,0,0,0,1
20402,Hauts-de-Seine,Conseil,0,0,1,0
20403,Hauts-de-Seine,Formation,1,0,1,0
20404,Hauts-de-Seine,Technologie,0,0,0,1
20405,Bas-Rhin,Technologie,0,0,1,0
20406,Val-d'Oise,Formation,0,0,0,1
20407,Alpes-Maritimes,Conseil,0,0,0,1
20408,Alpes-Maritimes,Conseil,0,0,0,1
20409,Alpes-Maritimes,Conseil,0,0,0,1
20410,Alpes-Maritimes,Conseil,0,0,0,1
20411,Alpes-Maritimes,Conseil,0,0,0,1
20412,Alpes-Maritimes,Conseil,0,0,0,1
20413,Alpes-Maritimes,Conseil,0,0,0,1
20414,Alpes-Maritimes,Conseil,0,0,0,1
20415,Val-de-Marne,Technologie,0,0,1,0
20416,Hauts-de-Seine,Conseil,0,0,1,0
20417,Alpes-Maritimes,Matériel,0,0,1,0
20418,Val-de-Marne,Technologie,0,0,1,0
20419,Bas-Rhin,Formation,0,0,0,1
20420,Seine-Saint-Denis,Formation,0,0,0,1
20421,Alpes-Maritimes,Technologie,0,0,0,1
20422,Alpes-Maritimes,Technologie,0,0,0,1
20423,Alpes-Maritimes,Activités,0,0,0,1
20424,Alpes-Maritimes,Conseil,0,0,0,1
20425,Alpes-Maritimes,Conseil,0,0,0,1
20426,Hauts-de-Seine,Conseil,0,0,1,0
20427,Alpes-Maritimes,Formation,0,0,0,1
20428,Loire-Atlantique,Santé,0,0,0,1
20429,Bas-Rhin,Conseil,0,0,1,0
20430,Essonne,Hygiène,0,0,0,1
20431,Essonne,Hygiène,0,0,0,1
20432,Essonne,Alimentation,0,0,0,1
20433,Alpes-Maritimes,Santé,0,0,0,1
20434,Alpes-Maritimes,Conseil,0,0,0,1
20435,Alpes-Maritimes,Formation,0,0,1,0
20436,Bas-Rhin,Technologie,0,0,1,0
20437,Yvelines,Formation,0,0,1,0
20438,Paris,Santé,0,0,0,1
20439,Seine-et-Marne,Activités,1,0,0,0
20440,Seine-et-Marne,Conseil,1,0,0,0
20441,Alpes-Maritimes,Activités,0,1,0,1
20442,Alpes-Maritimes,Activités,0,0,0,1
20443,Alpes-Maritimes,Formation,0,1,1,0
20444,Alpes-Maritimes,Formation,0,1,1,0
20445,Alpes-Maritimes,Formation,0,1,1,0
20446,Paris,Santé,0,0,0,1
20447,Gironde,Conseil,0,0,1,0
20448,Alpes-Maritimes,Formation,0,0,0,1
20449,Alpes-Maritimes,Formation,0,0,0,1
20450,Seine-Saint-Denis,Activités,0,0,1,0
20451,Paris,Santé,0,0,0,1
20452,Val-d'Oise,Alimentation,0,0,0,1
20453,Yvelines,Formation,1,0,0,0
20454,Yvelines,Formation,0,0,1,0
20455,Seine-Saint-Denis,Activités,0,0,0,1
20456,Seine-Saint-Denis,Formation,0,0,0,1
20457,Seine-Saint-Denis,Activités,0,0,0,1
20458,Seine-Saint-Denis,Conseil,0,0,1,0
20459,Val-de-Marne,Technologie,1,0,1,0
20460,Alpes-Maritimes,Activités,0,0,0,1
20461,Alpes-Maritimes,Matériel,0,0,0,1
20462,Alpes-Maritimes,Activités,0,0,0,1
20463,Paris,Santé,0,0,0,1
20464,Seine-Saint-Denis,Formation,0,0,0,1
20465,Bas-Rhin,Conseil,0,0,0,1
20466,Paris,Santé,0,0,0,1
20467,Seine-Saint-Denis,Formation,0,0,1,0
20468,Yvelines,Activités,0,0,0,1
20469,Paris,Alimentation,0,0,1,0
20470,Paris,Santé,0,0,0,1
20471,Alpes-Maritimes,Activités,0,0,0,1
20472,Alpes-Maritimes,Activités,0,0,0,1
20473,Alpes-Maritimes,Activités,0,0,0,1
20474,Alpes-Maritimes,Activités,0,0,0,1
20475,Alpes-Maritimes,Activités,0,0,0,1
20476,Alpes-Maritimes,Activités,0,0,0,1
20477,Loire-Atlantique,Technologie,0,0,0,1
20478,Paris,Activités,0,0,1,0
20479,Bas-Rhin,Conseil,0,0,0,1
20480,Seine-et-Marne,Conseil,0,0,0,1
20481,Alpes-Maritimes,Activités,0,0,1,0
20482,Val-d'Oise,Santé,1,0,1,0
20483,Alpes-Maritimes,Activités,0,0,1,0
20484,Seine-et-Marne,Matériel,1,0,0,0
20485,Seine-et-Marne,Alimentation,0,0,0,1
20486,Seine-et-Marne,Alimentation,1,0,0,0
20487,Seine-et-Marne,Hygiène,1,0,0,0
20488,Seine-et-Marne,Alimentation,0,0,0,1
20489,Alpes-Maritimes,Hygiène,0,0,1,0
20490,Seine-et-Marne,Conseil,0,0,0,1
20491,Alpes-Maritimes,Activités,0,0,1,0
20492,Paris,Activités,0,0,0,1
20493,Seine-et-Marne,Formation,0,0,1,0
20494,Alpes-Maritimes,Formation,0,0,0,1
20495,Val-de-Marne,Hygiène,0,0,1,0
20496,Alpes-Maritimes,Conseil,0,0,1,0
20497,Seine-et-Marne,Formation,0,0,1,0
20498,Alpes-Maritimes,Hygiène,0,0,1,0
20499,Alpes-Maritimes,Conseil,0,0,1,0
20500,Seine-et-Marne,Conseil,0,0,1,0
20501,Seine-et-Marne,Activités,0,0,0,1
20502,Alpes-Maritimes,Alimentation,0,0,0,1
20503,Gironde,Activités,0,0,1,0
20504,Gironde,Formation,0,0,0,1
20505,Hauts-de-Seine,Santé,0,0,1,0
20506,Alpes-Maritimes,Activités,0,0,0,1
20507,Alpes-Maritimes,Activités,0,0,0,1
20508,Alpes-Maritimes,Activités,0,0,0,1
20509,Alpes-Maritimes,Activités,0,0,0,1
20510,Alpes-Maritimes,Activités,0,0,0,1
20511,Alpes-Maritimes,Activités,0,0,0,1
20512,Alpes-Maritimes,Activités,0,0,0,1
20513,Alpes-Maritimes,Activités,0,0,0,1
20514,Alpes-Maritimes,Activités,0,0,0,1
20515,Alpes-Maritimes,Activités,0,0,0,1
20516,Alpes-Maritimes,Activités,0,0,0,1
20517,Seine-et-Marne,Activités,1,0,0,0
20518,Alpes-Maritimes,Activités,0,0,0,1
20519,Alpes-Maritimes,Activités,0,0,0,1
20520,Loire-Atlantique,Activités,0,0,1,0
20521,Val-d'Oise,Activités,1,0,0,0
20522,Loire-Atlantique,Hygiène,0,0,0,1
20523,Alpes-Maritimes,Conseil,0,0,0,1
20524,Alpes-Maritimes,Conseil,0,0,0,1
20525,Essonne,Formation,0,0,1,0
20526,Essonne,Formation,0,0,1,0
20527,Essonne,Activités,0,0,1,0
20528,Essonne,Formation,0,0,0,1
20529,Paris,Santé,0,0,0,1
20530,Val-d'Oise,Conseil,0,0,0,1
20531,Essonne,Formation,0,0,0,1
20532,Essonne,Conseil,0,0,0,1
20533,Essonne,Conseil,0,0,0,1
20534,Paris,Conseil,0,0,1,0
20535,Essonne,Hygiène,0,0,0,1
20536,Essonne,Formation,0,0,0,1
20537,Essonne,Activités,0,0,0,1
20538,Alpes-Maritimes,Santé,0,0,0,1
20539,Gironde,Technologie,0,0,0,1
20540,Alpes-Maritimes,Formation,1,0,0,0
20541,Val-d'Oise,Conseil,0,0,1,0
20542,Essonne,Formation,0,0,1,0
20543,Alpes-Maritimes,Conseil,0,0,0,1
20544,Alpes-Maritimes,Conseil,0,0,0,1
20545,Alpes-Maritimes,Activités,0,0,1,0
20546,Alpes-Maritimes,Technologie,0,0,0,1
20547,Essonne,Conseil,0,0,0,1
20548,Alpes-Maritimes,Conseil,0,0,0,1
20549,Alpes-Maritimes,Formation,0,0,1,0
20550,Alpes-Maritimes,Technologie,0,0,1,0
20551,Loire-Atlantique,Accueil,0,0,0,1
20552,Alpes-Maritimes,Activités,0,0,0,1
20553,Alpes-Maritimes,Technologie,0,0,1,0
20554,Essonne,Conseil,0,0,0,1
20555,Seine-et-Marne,Conseil,1,0,0,0
20556,Seine-et-Marne,Activités,0,0,0,1
20557,Val-d'Oise,Activités,0,0,0,1
20558,Paris,Conseil,0,0,0,1
20559,Seine-et-Marne,Conseil,0,0,0,1
20560,Seine-et-Marne,Conseil,0,0,0,1
20561,Seine-et-Marne,Conseil,0,0,0,1
20562,Seine-et-Marne,Conseil,1,0,1,0
20563,Seine-et-Marne,Santé,0,0,1,0
20564,Alpes-Maritimes,Matériel,0,0,0,1
20565,Bouches-du-Rhône,Conseil,0,0,0,1
20566,Seine-et-Marne,Conseil,1,0,0,0
20567,Val-d'Oise,Conseil,0,0,0,1
20568,Val-de-Marne,Activités,0,0,0,1
20569,Val-d'Oise,Activités,0,0,0,1
20570,Alpes-Maritimes,Conseil,0,0,1,0
20571,Alpes-Maritimes,Accueil,0,0,1,0
20572,Loire-Atlantique,Formation,0,0,0,1
20573,Loire-Atlantique,Conseil,1,0,0,0
20574,Alpes-Maritimes,Conseil,0,0,0,1
20575,Seine-et-Marne,Conseil,0,0,0,1
20576,Seine-et-Marne,Formation,0,0,0,1
20577,Bouches-du-Rhône,Formation,0,0,1,0
20578,Bouches-du-Rhône,Matériel,0,0,0,1
20579,Seine-et-Marne,Conseil,1,0,0,0
20580,Bouches-du-Rhône,Formation,0,0,1,0
20581,Bouches-du-Rhône,Hygiène,0,0,1,0
20582,Bouches-du-Rhône,Alimentation,0,0,0,1
20583,Bouches-du-Rhône,Santé,0,0,0,1
20584,Seine-et-Marne,Activités,0,0,1,0
20585,Seine-et-Marne,Conseil,1,0,0,0
20586,Bouches-du-Rhône,Conseil,0,0,1,0
20587,Bouches-du-Rhône,Hygiène,0,0,0,1
20588,Bouches-du-Rhône,Conseil,0,0,0,1
20589,Bouches-du-Rhône,Alimentation,0,0,0,1
20590,Bouches-du-Rhône,Alimentation,0,0,0,1
20591,Seine-et-Marne,Formation,0,0,1,0
20592,Essonne,Conseil,0,0,0,1
20593,Essonne,Conseil,0,0,0,1
20594,Essonne,Conseil,0,1,1,0
20595,Essonne,Activités,1,0,0,0
20596,Essonne,Conseil,0,0,0,1
20597,Seine-et-Marne,Activités,0,0,0,1
20598,Hauts-de-Seine,Conseil,0,0,0,1
20599,Hauts-de-Seine,Conseil,0,0,0,1
20600,Hauts-de-Seine,Conseil,0,0,0,1
20601,Hauts-de-Seine,Conseil,0,0,0,1
20602,Hauts-de-Seine,Conseil,0,0,0,1
20603,Hauts-de-Seine,Conseil,0,0,0,1
20604,Hauts-de-Seine,Conseil,0,0,0,1
20605,Hauts-de-Seine,Conseil,0,0,0,1
20606,Hauts-de-Seine,Conseil,0,0,0,1
20607,Hauts-de-Seine,Conseil,0,0,0,1
20608,Hauts-de-Seine,Conseil,0,0,0,1
20609,Alpes-Maritimes,Alimentation,0,0,0,1
20610,Val-d'Oise,Conseil,0,0,1,0
20611,Alpes-Maritimes,Conseil,0,0,0,1
20612,Alpes-Maritimes,Alimentation,0,0,0,1
20613,Essonne,Activités,0,0,0,1
20614,Alpes-Maritimes,Technologie,0,0,0,1
20615,Alpes-Maritimes,Hygiène,0,0,1,0
20616,Val-d'Oise,Conseil,0,0,1,0
20617,Val-d'Oise,Formation,0,0,0,1
20618,Val-d'Oise,Formation,0,0,1,0
20619,Val-d'Oise,Conseil,0,0,1,0
20620,Val-d'Oise,Formation,0,0,0,1
20621,Cantal,Hygiène,1,0,0,0
20622,Seine-et-Marne,Conseil,0,0,1,0
20623,Essonne,Conseil,0,0,0,1
20624,Essonne,Matériel,0,0,0,1
20625,Essonne,Conseil,0,0,0,1
20626,Essonne,Conseil,0,0,0,1
20627,Essonne,Conseil,0,0,0,1
20628,Essonne,Formation,0,0,0,1
20629,Alpes-Maritimes,Santé,0,0,0,1
20630,Indre,Activités,0,0,0,1
20631,Indre,Activités,0,0,0,1
20632,Alpes-Maritimes,Conseil,0,0,1,0
20633,Loire-Atlantique,Technologie,0,0,1,0
20634,Cantal,Matériel,0,0,0,1
20635,Paris,Formation,0,0,1,0
20636,Gironde,Formation,0,0,0,1
20637,Indre,Matériel,0,0,0,1
20638,Indre,Conseil,0,0,0,1
20639,Indre,Conseil,0,0,0,1
20640,Bouches-du-Rhône,Matériel,0,0,0,1
20641,Bouches-du-Rhône,Conseil,0,0,0,1
20642,Bouches-du-Rhône,Activités,0,0,0,1
20643,Bouches-du-Rhône,Activités,0,0,0,1
20644,Bouches-du-Rhône,Activités,0,0,0,1
20645,Bouches-du-Rhône,Formation,0,0,1,0
20646,Val-d'Oise,Activités,1,0,0,0
20647,Val-d'Oise,Activités,1,0,1,0
20648,Val-d'Oise,Formation,0,1,1,0
20649,Val-d'Oise,Formation,1,0,0,0
20650,Val-d'Oise,Activités,1,0,1,0
20651,Puy-de-Dôme,Conseil,0,0,1,0
20652,Puy-de-Dôme,Formation,0,0,1,0
20653,Puy-de-Dôme,Technologie,0,0,1,0
20654,Puy-de-Dôme,Conseil,0,0,0,1
20655,Nord,Formation,1,0,0,0
20656,Nord,Formation,0,0,1,0
20657,Nord,Formation,1,1,0,0
20658,Hérault,Matériel,0,0,0,1
20659,Indre,Matériel,0,0,0,1
20660,Indre,Matériel,0,0,0,1
20661,Hérault,Conseil,0,0,0,1
20662,Loire-Atlantique,Conseil,0,0,0,1
20663,Seine-Maritime,Formation,0,0,0,1
20664,Yvelines,Formation,0,0,0,1
20665,Puy-de-Dôme,Activités,0,0,1,0
20666,Loire-Atlantique,Activités,0,0,1,0
20667,Seine-Maritime,Formation,0,0,0,1
20668,Val-d'Oise,Conseil,0,0,0,1
20669,Hérault,Santé,0,0,0,1
20670,Cantal,Technologie,0,0,0,1
20671,Paris,Activités,0,0,0,1
20672,Val-de-Marne,Formation,0,0,0,1
20673,Puy-de-Dôme,Conseil,0,0,0,1
20674,Paris,Conseil,0,0,0,1
20675,Loire-Atlantique,Technologie,0,0,0,1
20676,Loire-Atlantique,Technologie,0,0,0,1
20677,Essonne,Technologie,0,0,0,1
20678,Nord,Conseil,1,0,0,0
20679,Paris,Conseil,0,0,0,1
20680,Paris,Technologie,0,0,1,0
20681,Paris,Hygiène,0,0,0,1
20682,Paris,Alimentation,0,0,0,1
20683,Paris,Alimentation,0,0,0,1
20684,Paris,Activités,0,0,0,1
20685,Paris,Technologie,0,0,0,1
20686,Paris,Alimentation,0,0,0,1
20687,Paris,Santé,0,0,0,1
20688,Paris,Santé,0,0,1,0
20689,Paris,Conseil,0,0,0,1
20690,Paris,Santé,0,0,0,1
20691,Paris,Conseil,0,0,0,1
20692,Paris,Conseil,0,0,0,1
20693,Paris,Hygiène,0,0,0,1
20694,Paris,Conseil,0,0,1,0
20695,Paris,Conseil,0,0,0,1
20696,Paris,Santé,0,0,0,1
20697,Paris,Alimentation,0,1,1,0
20698,Paris,Conseil,0,0,0,1
20699,Paris,Hygiène,0,0,0,1
20700,Paris,Hygiène,0,0,0,1
20701,Paris,Formation,0,0,0,1
20702,Paris,Conseil,1,0,0,0
20703,Paris,Formation,0,0,0,1
20704,Paris,Technologie,0,0,0,1
20705,Seine-Saint-Denis,Matériel,0,0,0,1
20706,Paris,Formation,0,0,1,0
20707,Paris,Conseil,0,0,0,1
20708,Paris,Activités,0,0,0,1
20709,Paris,Conseil,0,0,1,0
20710,Paris,Conseil,0,0,0,1
20711,Paris,Conseil,0,0,0,1
20712,Paris,Conseil,0,0,0,1
20713,Paris,Alimentation,0,0,0,1
20714,Paris,Formation,0,0,0,1
20715,Paris,Conseil,0,0,0,1
20716,Seine-Saint-Denis,Santé,0,0,0,1
20717,Seine-Saint-Denis,Technologie,0,0,0,1
20718,Seine-Saint-Denis,Hygiène,0,0,0,1
20719,Seine-Saint-Denis,Technologie,1,0,0,0
20720,Paris,Conseil,0,0,0,1
20721,Paris,Activités,0,0,0,1
20722,Paris,Formation,0,0,0,1
20723,Paris,Formation,1,0,0,0
20724,Paris,Formation,0,0,0,1
20725,Paris,Technologie,0,0,0,1
20726,Paris,Formation,0,0,0,1
20727,Paris,Activités,0,0,0,1
20728,Paris,Formation,0,0,1,0
20729,Paris,Activités,0,0,0,1
20730,Paris,Formation,0,0,0,1
20731,Paris,Formation,1,0,0,0
20732,Paris,Formation,0,0,0,1
20733,Paris,Formation,1,0,0,0
20734,Paris,Conseil,0,0,0,1
20735,Paris,Santé,0,0,0,1
20736,Paris,Conseil,0,0,0,1
20737,Paris,Conseil,0,0,0,1
20738,Paris,Formation,0,0,1,0
20739,Paris,Formation,0,0,1,0
20740,Paris,Conseil,0,0,1,0
20741,Paris,Conseil,0,0,1,0
20742,Paris,Activités,0,0,0,1
20743,Paris,Activités,0,0,0,1
20744,Paris,Formation,0,0,1,0
20745,Paris,Santé,0,0,0,1
20746,Paris,Conseil,0,0,1,0
20747,Paris,Technologie,0,0,0,1
20748,Paris,Formation,0,0,1,0
20749,Paris,Formation,0,0,1,0
20750,Paris,Formation,0,0,0,1
20751,Paris,Conseil,0,0,0,1
20752,Paris,Hygiène,0,0,0,1
20753,Paris,Activités,0,0,0,1
20754,Paris,Santé,0,0,0,1
20755,Paris,Formation,0,0,0,1
20756,Paris,Santé,0,0,0,1
20757,Paris,Santé,0,0,0,1
20758,Paris,Santé,0,0,0,1
20759,Paris,Santé,0,0,0,1
20760,Paris,Santé,0,0,0,1
20761,Paris,Santé,0,0,0,1
20762,Paris,Santé,0,0,0,1
20763,Paris,Santé,0,0,0,1
20764,Paris,Santé,0,0,0,1
20765,Gironde,Formation,0,0,0,1
20766,Gironde,Formation,0,0,0,1
20767,Gironde,Santé,1,0,0,0
20768,Gironde,Conseil,1,0,0,0
20769,Gironde,Santé,1,0,0,0
20770,Gironde,Santé,0,0,0,1
20771,Gironde,Activités,0,0,0,1
20772,Gironde,Activités,0,0,0,1
20773,Gironde,Technologie,0,0,0,1
20774,Gironde,Conseil,0,0,0,1
20775,Gironde,Conseil,0,0,0,1
20776,Gironde,Alimentation,0,0,0,1
20777,Gironde,Conseil,0,0,0,1
20778,Gironde,Technologie,0,0,0,1
20779,Gironde,Santé,0,0,0,1
20780,Gironde,Formation,0,0,0,1
20781,Gironde,Conseil,0,0,0,1
20782,Gironde,Santé,0,0,0,1
20783,Gironde,Activités,0,0,0,1
20784,Gironde,Santé,0,0,0,1
20785,Gironde,Activités,0,0,0,1
20786,Gironde,Conseil,0,0,1,0
20787,Gironde,Santé,1,0,1,0
20788,Gironde,Hygiène,0,0,1,0
20789,Loire-Atlantique,Conseil,1,0,0,0
20790,Loire-Atlantique,Technologie,0,0,0,1
20791,Loire-Atlantique,Formation,0,0,1,0
20792,Loire-Atlantique,Santé,0,0,0,1
20793,Loire-Atlantique,Conseil,0,0,0,1
20794,Loire-Atlantique,Hygiène,0,0,0,1
20795,Loire-Atlantique,Matériel,0,0,0,1
20796,Loire-Atlantique,Formation,1,0,0,0
20797,Loire-Atlantique,Activités,1,0,0,0
20798,Paris,Hygiène,1,0,0,0
20799,Bas-Rhin,Conseil,0,0,1,0
20800,Bas-Rhin,Formation,0,0,0,1
20801,Bas-Rhin,Conseil,1,0,0,0
20802,Bas-Rhin,Technologie,0,0,0,1
20803,Bas-Rhin,Conseil,0,0,0,1
20804,Bas-Rhin,Activités,0,0,0,1
20805,Paris,Conseil,0,0,0,1
20806,Bas-Rhin,Santé,0,0,0,1
20807,Bas-Rhin,Matériel,0,0,0,1
20808,Gironde,Hygiène,0,0,0,1
20809,Bas-Rhin,Activités,0,0,0,1
20810,Bas-Rhin,Formation,0,0,0,1
20811,Bas-Rhin,Conseil,0,0,0,1
20812,Bas-Rhin,Santé,0,0,1,0
20813,Bas-Rhin,Conseil,0,0,1,0
20814,Bas-Rhin,Conseil,0,0,0,1
20815,Bas-Rhin,Formation,1,0,0,0
20816,Seine-Saint-Denis,Matériel,0,0,0,1
20817,Seine-Saint-Denis,Conseil,0,0,0,1
20818,Bas-Rhin,Activités,0,0,0,1
20819,Paris,Matériel,0,0,0,1
20820,Paris,Activités,0,0,0,1
20821,Paris,Conseil,0,0,0,1
20822,Paris,Santé,0,0,1,0
20823,Paris,Activités,0,0,0,1
20824,Paris,Santé,0,0,0,1
20825,Bas-Rhin,Activités,1,0,0,0
20826,Paris,Conseil,0,0,0,1
20827,Paris,Hygiène,0,0,0,1
20828,Paris,Santé,1,0,0,0
20829,Paris,Hygiène,0,0,0,1
20830,Paris,Santé,0,0,1,0
20831,Paris,Santé,0,0,1,0
20832,Paris,Conseil,0,0,1,0
20833,Paris,Formation,0,1,1,0
20834,Paris,Formation,0,0,1,0
20835,Paris,Accueil,0,0,0,1
20836,Paris,Conseil,0,0,0,1
20837,Paris,Technologie,0,0,0,1
20838,Paris,Technologie,0,0,0,1
20839,Paris,Hygiène,0,0,0,1
20840,Paris,Santé,0,0,0,1
20841,Hauts-de-Seine,Santé,0,0,0,1
20842,Hauts-de-Seine,Activités,0,0,0,1
20843,Hauts-de-Seine,Formation,0,0,0,1
20844,Hauts-de-Seine,Conseil,0,0,0,1
20845,Paris,Alimentation,0,0,1,0
20846,Seine-et-Marne,Conseil,1,0,1,0
20847,Paris,Formation,0,0,1,0
20848,Paris,Activités,0,0,1,0
20849,Paris,Santé,0,0,0,1
20850,Seine-et-Marne,Conseil,1,0,0,0
20851,Paris,Activités,0,0,1,0
20852,Paris,Conseil,0,0,0,1
20853,Paris,Activités,0,0,1,0
20854,Paris,Conseil,0,0,0,1
20855,Seine-et-Marne,Conseil,1,0,0,0
20856,Seine-Saint-Denis,Hygiène,0,0,0,1
20857,Paris,Activités,0,0,1,0
20858,Seine-et-Marne,Conseil,1,0,0,0
20859,Essonne,Activités,0,0,0,1
20860,Paris,Activités,0,0,1,0
20861,Paris,Activités,0,0,1,0
20862,Paris,Conseil,0,0,1,0
20863,Paris,Formation,0,0,1,0
20864,Paris,Activités,0,0,0,1
20865,Seine-Saint-Denis,Conseil,0,0,0,1
20866,Seine-Saint-Denis,Activités,0,0,0,1
20867,Seine-et-Marne,Conseil,0,0,1,0
20868,Hauts-de-Seine,Conseil,0,0,0,1
20869,Seine-Saint-Denis,Conseil,0,0,0,1
20870,Hauts-de-Seine,Conseil,0,0,1,0
20871,Paris,Alimentation,0,0,0,1
20872,Hauts-de-Seine,Hygiène,0,0,1,0
20873,Paris,Activités,0,0,0,1
20874,Seine-Saint-Denis,Conseil,0,0,0,1
20875,Hauts-de-Seine,Activités,0,0,1,0
20876,Seine-et-Marne,Activités,0,0,1,0
20877,Paris,Santé,0,0,0,1
20878,Seine-Saint-Denis,Conseil,0,0,1,0
20879,Seine-Saint-Denis,Santé,0,0,0,1
20880,Seine-Saint-Denis,Conseil,0,0,0,1
20881,Seine-et-Marne,Hygiène,0,0,0,1
20882,Seine-Saint-Denis,Conseil,0,0,0,1
20883,Paris,Conseil,0,0,1,0
20884,Seine-Saint-Denis,Santé,0,0,1,0
20885,Seine-Saint-Denis,Conseil,0,0,0,1
20886,Seine-Saint-Denis,Santé,0,0,0,1
20887,Seine-Saint-Denis,Conseil,0,0,0,1
20888,Seine-Saint-Denis,Conseil,0,0,1,0
20889,Hauts-de-Seine,Technologie,0,0,0,1
20890,Seine-Saint-Denis,Conseil,0,0,0,1
20891,Seine-Saint-Denis,Alimentation,0,0,0,1
20892,Seine-Saint-Denis,Formation,0,0,1,0
20893,Seine-Saint-Denis,Formation,0,0,1,0
20894,Seine-Saint-Denis,Conseil,0,0,0,1
20895,Seine-et-Marne,Technologie,0,0,0,1
20896,Seine-et-Marne,Hygiène,0,0,0,1
20897,Seine-Saint-Denis,Formation,0,0,1,0
